categoria,pergunta,intencao,status,motivo,resposta
catalogo,voces fazem vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,fazem vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,produzem vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,vende vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,trabalham com vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,da pra fazer vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,tem vestido midi ai,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,voces fazem baby look,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem baby look,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,produzem baby look,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,vende baby look,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,trabalham com baby look,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,da pra fazer baby look,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem baby look ai,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,voces fazem jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,fazem jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,produzem jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,vende jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,trabalham com jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,da pra fazer jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,tem jogger ai,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,voces fazem uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,tem uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,produzem uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,vende uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,trabalham com uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,da pra fazer uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,tem uniforme ai,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,voces fazem jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,fazem jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,produzem jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,vende jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,trabalham com jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,da pra fazer jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,tem jaleco ai,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,voces fazem camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,fazem camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,produzem camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,vende camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,trabalham com camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,da pra fazer camiseta premium,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camiseta premium ai,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,voces fazem oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,fazem oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,vende oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,trabalham com oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,da pra fazer oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem oversized ai,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
compat_tecido_produto,recomenda algodao pra camiseta,combinado_tecido_em_produto,OK,,Sim! Algodao basico é adequado para camiseta basica
compat_tecido_produto,recomenda jeans pra camiseta,combinado_tecido_em_produto,OK,,Não recomendamos jeans em camiseta basica - caimento ou durabilidade inadequada
compat_tecido_produto,camiseta de suplex fica bom,combinado_tecido_em_produto,OK,,Não recomendamos suplex em camiseta basica - caimento ou durabilidade inadequada
compat_tecido_produto,da pra fazer polo em algodao,combinado_tecido_em_produto,OK,,Não recomendamos algodao basico em polo - caimento ou durabilidade inadequada
compat_tecido_produto,da pra fazer polo em viscose,combinado_tecido_em_produto,OK,,Não recomendamos viscose em polo - caimento ou durabilidade inadequada
compat_tecido_produto,da pra fazer polo em linho,combinado_tecido_em_produto,OK,,Não recomendamos linho em polo - caimento ou durabilidade inadequada
compat_tecido_produto,recomenda jeans pra polo,combinado_tecido_em_produto,OK,,Não recomendamos jeans em polo - caimento ou durabilidade inadequada
compat_tecido_produto,posso fazer polo de suplex,combinado_tecido_em_produto,OK,,Não recomendamos suplex em polo - caimento ou durabilidade inadequada
compat_tecido_produto,recomenda algodao pra moletom,combinado_tecido_em_produto,OK,,Não recomendamos algodao basico em moletom - caimento ou durabilidade inadequada
compat_tecido_produto,recomenda viscose pra moletom,combinado_tecido_em_produto,OK,,Não recomendamos viscose em moletom - caimento ou durabilidade inadequada
compat_tecido_produto,combina linho com moletom,combinado_tecido_em_produto,OK,,Não recomendamos linho em moletom - caimento ou durabilidade inadequada
compat_tecido_produto,posso fazer moletom de jeans,combinado_tecido_em_produto,OK,,Não recomendamos jeans em moletom - caimento ou durabilidade inadequada
compat_tecido_produto,combina suplex com moletom,combinado_tecido_em_produto,OK,,Não recomendamos suplex em moletom - caimento ou durabilidade inadequada
compat_tecido_produto,algodao serve pra vestido midi,combinado_tecido_em_produto,OK,,Não recomendamos algodao basico em vestido midi - caimento ou durabilidade inadequada
compat_tecido_produto,posso fazer vestido midi de viscose,combinado_tecido_em_produto,OK,,Sim! Viscose é adequado para vestido midi
compat_tecido_produto,posso fazer vestido midi de linho,combinado_tecido_em_produto,OK,,Sim! Linho é adequado para vestido midi
compat_tecido_produto,posso fazer vestido midi de jeans,combinado_tecido_em_produto,OK,,Não recomendamos jeans em vestido midi - caimento ou durabilidade inadequada
compat_tecido_produto,da pra fazer vestido midi em suplex,combinado_tecido_em_produto,OK,,Não recomendamos suplex em vestido midi - caimento ou durabilidade inadequada
compat_tecido_produto,da pra fazer calca em algodao,combinado_tecido_em_produto,OK,,Não recomendamos algodao basico em calca jeans - caimento ou durabilidade inadequada
compat_tecido_produto,combina viscose com calca,combinado_tecido_em_produto,OK,,Não recomendamos viscose em calca jeans - caimento ou durabilidade inadequada
compat_tecido_produto,combina linho com calca,combinado_tecido_em_produto,OK,,Não recomendamos linho em calca jeans - caimento ou durabilidade inadequada
compat_tecido_produto,posso fazer calca de jeans,combinado_tecido_em_produto,OK,,Sim! Jeans é adequado para calca jeans
compat_tecido_produto,combina suplex com calca,combinado_tecido_em_produto,OK,,Não recomendamos suplex em calca jeans - caimento ou durabilidade inadequada
compat_cor_tecido,algodao na cor preto,tec_composicao,MISMATCH,"esperava compat_cor_tecido, classificou 'tec_composicao'","Composição varia por produto, sempre indicada na etiqueta. Exemplos: camiseta básica 100% algodão; moletom 80% algodão / 20% poliéster; dry fit 95% poliéster / 5% elastano; jeans 98% algodão / 2% elastano; viscose pura 100% viscose."
compat_cor_tecido,branco disponivel em algodao,combinado_cor_em_tecido,OK,,A cor branco em algodao basico está em estoque permanente.
compat_cor_tecido,algodao na cor vermelho,tec_composicao,MISMATCH,"esperava compat_cor_tecido, classificou 'tec_composicao'","Composição varia por produto, sempre indicada na etiqueta. Exemplos: camiseta básica 100% algodão; moletom 80% algodão / 20% poliéster; dry fit 95% poliéster / 5% elastano; jeans 98% algodão / 2% elastano; viscose pura 100% viscose."
compat_cor_tecido,marinho disponivel em algodao,combinado_cor_em_tecido,OK,,A cor marinho em algodao basico está em estoque permanente.
compat_cor_tecido,tem algodao na cor rosa,disponibilidade_materiais,OK,,"Sim, temos algodao basico em estoque: 4200m disponíveis. Tecido mais usado — reposição a cada 30 dias."
compat_cor_tecido,tem algodao verde militar,disponibilidade_materiais,OK,,"Sim, temos algodao basico em estoque: 4200m disponíveis. Tecido mais usado — reposição a cada 30 dias."
compat_cor_tecido,viscose na cor preto,tecidos,MISMATCH,"esperava compat_cor_tecido, classificou 'tecidos'","Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
compat_cor_tecido,branco disponivel em viscose,combinado_cor_em_tecido,OK,,A cor branco em viscose está em estoque permanente.
compat_cor_tecido,tem viscose na cor vermelho,disponibilidade_materiais,OK,,"Sim, temos viscose em estoque: 950m disponíveis. Linha feminina e vestidos."
compat_cor_tecido,tem viscose na cor marinho,disponibilidade_materiais,OK,,"Sim, temos viscose em estoque: 950m disponíveis. Linha feminina e vestidos."
compat_cor_tecido,viscose na cor rosa,tecidos,MISMATCH,"esperava compat_cor_tecido, classificou 'tecidos'","Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
compat_cor_tecido,viscose na cor verde militar,tecidos,MISMATCH,"esperava compat_cor_tecido, classificou 'tecidos'","Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
compat_cor_tecido,tem moletom flanelado na cor preto,disponibilidade_materiais,OK,,"Sim, temos moletom flanelado em estoque: 1800m disponíveis. Demanda sazonal — pico no inverno."
compat_cor_tecido,tem moletom flanelado branco,disponibilidade_materiais,OK,,"Sim, temos moletom flanelado em estoque: 1800m disponíveis. Demanda sazonal — pico no inverno."
compat_cor_tecido,tem moletom flanelado vermelho,disponibilidade_materiais,OK,,"Sim, temos moletom flanelado em estoque: 1800m disponíveis. Demanda sazonal — pico no inverno."
compat_cor_tecido,marinho disponivel em moletom flanelado,combinado_tecido_em_produto,MISMATCH,"esperava compat_cor_tecido, classificou 'combinado_tecido_em_produto'",Sim! Moletom flanelado é adequado para moletom
compat_cor_tecido,tem moletom flanelado rosa,disponibilidade_materiais,OK,,"Sim, temos moletom flanelado em estoque: 1800m disponíveis. Demanda sazonal — pico no inverno."
compat_cor_tecido,tem moletom flanelado na cor verde militar,disponibilidade_materiais,OK,,"Sim, temos moletom flanelado em estoque: 1800m disponíveis. Demanda sazonal — pico no inverno."
compat_cor_tecido,tem suplex na cor preto,disponibilidade_materiais,OK,,"Sim, temos suplex em estoque: 980m disponíveis. Linha de leggings e fitness."
compat_cor_tecido,tem suplex na cor branco,disponibilidade_materiais,OK,,"Sim, temos suplex em estoque: 980m disponíveis. Linha de leggings e fitness."
compat_cor_tecido,tem suplex vermelho,disponibilidade_materiais,OK,,"Sim, temos suplex em estoque: 980m disponíveis. Linha de leggings e fitness."
compat_cor_tecido,marinho disponivel em suplex,combinado_cor_em_tecido,OK,,A cor marinho em suplex está em estoque permanente.
compat_cor_tecido,tem suplex rosa,disponibilidade_materiais,OK,,"Sim, temos suplex em estoque: 980m disponíveis. Linha de leggings e fitness."
compat_cor_tecido,verde militar disponivel em suplex,combinado_cor_em_tecido,OK,,A cor verde militar em suplex está sob demanda (mínimo 80 peças + 7 a 10 dias).
compat_cor_tecido,tem linho preto,disponibilidade_materiais,OK,,No momento linho está sem estoque. Previsão de reposição: 2025-05-28. Reposição chegando em breve.
compat_cor_tecido,tem linho na cor branco,disponibilidade_materiais,OK,,No momento linho está sem estoque. Previsão de reposição: 2025-05-28. Reposição chegando em breve.
compat_cor_tecido,tem linho na cor vermelho,disponibilidade_materiais,OK,,No momento linho está sem estoque. Previsão de reposição: 2025-05-28. Reposição chegando em breve.
compat_cor_tecido,linho na cor marinho,tecidos,MISMATCH,"esperava compat_cor_tecido, classificou 'tecidos'","Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
compat_cor_tecido,tem linho rosa,disponibilidade_materiais,OK,,No momento linho está sem estoque. Previsão de reposição: 2025-05-28. Reposição chegando em breve.
compat_cor_tecido,tem linho verde militar,disponibilidade_materiais,OK,,No momento linho está sem estoque. Previsão de reposição: 2025-05-28. Reposição chegando em breve.
preco_combinado,preco de 10 camisetas,combinado_preco_qtd_produto,OK,,Para 10 peças de camiseta basica: valor unitário estimado de R$ 29.9 (sem desconto de desconto). Total estimado: R$ 299.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 10 camisetas,combinado_prazo_qtd_produto,OK,,Para 10 peças de camiseta basica: prazo estimado de 15 a 18 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 10 polos,combinado_preco_qtd_produto,OK,,Para 10 peças de polo: valor unitário estimado de R$ 74.9 (sem desconto de desconto). Total estimado: R$ 749.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 10 polos,combinado_prazo_qtd_produto,OK,,Para 10 peças de polo: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 10 moletons,combinado_preco_qtd_produto,OK,,Para 10 peças de moletom: valor unitário estimado de R$ 129.9 (sem desconto de desconto). Total estimado: R$ 1299.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 10 moletons,combinado_prazo_qtd_produto,OK,,Para 10 peças de moletom: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 10 regatas,combinado_preco_qtd_produto,OK,,Para 10 peças de regata: valor unitário estimado de R$ 27.9 (sem desconto de desconto). Total estimado: R$ 279.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 10 regatas,combinado_prazo_qtd_produto,OK,,Para 10 peças de regata: prazo estimado de 15 a 18 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 10 calcas,combinado_preco_qtd_produto,OK,,Para 10 peças de calca jeans: valor unitário estimado de R$ 139.9 (sem desconto de desconto). Total estimado: R$ 1399.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 10 calcas,combinado_prazo_qtd_produto,OK,,Para 10 peças de calca jeans: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 10 vestidos,combinado_preco_qtd_produto,OK,,Para 10 peças de vestido midi: valor unitário estimado de R$ 139.9 (sem desconto de desconto). Total estimado: R$ 1399.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 10 vestidos,combinado_prazo_qtd_produto,OK,,Para 10 peças de vestido midi: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 20 camisetas,combinado_preco_qtd_produto,OK,,Para 20 peças de camiseta basica: valor unitário estimado de R$ 29.9 (sem desconto de desconto). Total estimado: R$ 598.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 20 camisetas,combinado_prazo_qtd_produto,OK,,Para 20 peças de camiseta basica: prazo estimado de 15 a 18 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 20 polos,combinado_preco_qtd_produto,OK,,Para 20 peças de polo: valor unitário estimado de R$ 74.9 (sem desconto de desconto). Total estimado: R$ 1498.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 20 polos,combinado_prazo_qtd_produto,OK,,Para 20 peças de polo: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 20 moletons,combinado_preco_qtd_produto,OK,,Para 20 peças de moletom: valor unitário estimado de R$ 129.9 (sem desconto de desconto). Total estimado: R$ 2598.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 20 moletons,combinado_prazo_qtd_produto,OK,,Para 20 peças de moletom: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 20 regatas,combinado_preco_qtd_produto,OK,,Para 20 peças de regata: valor unitário estimado de R$ 27.9 (sem desconto de desconto). Total estimado: R$ 558.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 20 regatas,combinado_prazo_qtd_produto,OK,,Para 20 peças de regata: prazo estimado de 15 a 18 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto sai 20 calcas,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
prazo_combinado,quando fica pronto 20 calcas,combinado_prazo_qtd_produto,OK,,Para 20 peças de calca jeans: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 20 vestidos,combinado_preco_qtd_produto,OK,,Para 20 peças de vestido midi: valor unitário estimado de R$ 139.9 (sem desconto de desconto). Total estimado: R$ 2798.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 20 vestidos,combinado_prazo_qtd_produto,OK,,Para 20 peças de vestido midi: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 30 camisetas,combinado_preco_qtd_produto,OK,,Para 30 peças de camiseta basica: valor unitário estimado de R$ 29.9 (sem desconto de desconto). Total estimado: R$ 897.00. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 30 camisetas,combinado_prazo_qtd_produto,OK,,Para 30 peças de camiseta basica: prazo estimado de 15 a 18 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 30 polos,combinado_preco_qtd_produto,OK,,Para 30 peças de polo: valor unitário estimado de R$ 74.9 (sem desconto de desconto). Total estimado: R$ 2247.00. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 30 polos,combinado_prazo_qtd_produto,OK,,Para 30 peças de polo: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 30 moletons,combinado_preco_qtd_produto,OK,,Para 30 peças de moletom: valor unitário estimado de R$ 129.9 (sem desconto de desconto). Total estimado: R$ 3897.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 30 moletons,combinado_prazo_qtd_produto,OK,,Para 30 peças de moletom: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 30 regatas,combinado_preco_qtd_produto,OK,,Para 30 peças de regata: valor unitário estimado de R$ 27.9 (sem desconto de desconto). Total estimado: R$ 837.00. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 30 regatas,combinado_prazo_qtd_produto,OK,,Para 30 peças de regata: prazo estimado de 15 a 18 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 30 calcas,combinado_preco_qtd_produto,OK,,Para 30 peças de calca jeans: valor unitário estimado de R$ 139.9 (sem desconto de desconto). Total estimado: R$ 4197.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 30 calcas,combinado_prazo_qtd_produto,OK,,Para 30 peças de calca jeans: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 30 vestidos,combinado_preco_qtd_produto,OK,,Para 30 peças de vestido midi: valor unitário estimado de R$ 139.9 (sem desconto de desconto). Total estimado: R$ 4197.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 30 vestidos,combinado_prazo_qtd_produto,OK,,Para 30 peças de vestido midi: prazo estimado de 20 a 23 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto sai 50 camisetas,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
prazo_combinado,qual prazo pra 50 camisetas,combinado_prazo_qtd_produto,OK,,Para 50 peças de camiseta basica: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
prazo_combinado,em quanto tempo 50 moletons,combinado_prazo_qtd_produto,OK,,Para 50 peças de moletom: prazo estimado de 23 a 29 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
